BA,BC1,AC1,BC2,AC2,dc,alpha_cdr3_bend_deg,alpha_cdr3_apex_height_A,alpha_cdr3_apex_resi,beta_cdr3_bend_deg,beta_cdr3_apex_height_A,beta_cdr3_apex_resi,alpha_germline,beta_germline,tcr_name,state,alpha_v_gene,alpha_v_score,alpha_j_gene,alpha_j_score,beta_v_gene,beta_v_score,beta_j_gene,beta_j_score,alpha_vj,beta_vj,germline_vj_pair,PC1,PC2
-62.75968956047505,106.96349978291107,-107.9194277000616,-159.86715817236546,148.1019671448397,26.814335898394894,138.7114607121087,15.603648110166567,110,164.59979690943896,18.664327033939905,110,"{'v_gene': [('human', 'TRAV12-2*01'), 0.9347826086956522], 'j_gene': [('human', 'TRAJ24*02'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV6-5*01'), 0.9473684210526315], 'j_gene': [('human', 'TRBJ2-7*01'), 1.0]}",1ao7_DE_aho,unbound,TRAV12-2*01,0.9347826086956522,TRAJ24*02,0.9285714285714286,TRBV6-5*01,0.9473684210526316,TRBJ2-7*01,1.0,TRAV12-2*01-TRAJ24*02,TRBV6-5*01-TRBJ2-7*01,TRAV12-2*01-TRAJ24*02|TRBV6-5*01-TRBJ2-7*01,-1.4879654096988186,-0.8168032531382372
-64.8264402167931,94.95246503588265,-100.83688832034832,157.89287483218186,157.33138177235287,25.8292462803675,143.98393206472815,14.231368529407204,113,143.6794629182443,17.02118182933137,110,"{'v_gene': [('mouse', 'TRAV14D-2*01'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ4*02'), 0.8571428571428571]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-1*01'), 1.0]}",1bwm_AA_aho,unbound,TRAV14D-2*01,0.956989247311828,TRAJ4*02,0.8571428571428571,TRBV13-2*01,0.9578947368421052,TRBJ2-1*01,1.0,TRAV14D-2*01-TRAJ4*02,TRBV13-2*01-TRBJ2-1*01,TRAV14D-2*01-TRAJ4*02|TRBV13-2*01-TRBJ2-1*01,-0.17111454553209202,7.1092017169941855
-71.07907332478344,103.29692553631531,-108.67371029186884,-158.4637387007866,153.11981846707693,26.082096967161245,126.352797599684,14.32138656762887,113,145.41198955367403,15.92013112411174,110,"{'v_gene': [('mouse', 'TRAV14D-2*01'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ4*02'), 0.8571428571428571]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-1*01'), 1.0]}",1d9k_AB_aho,unbound,TRAV14D-2*01,0.956989247311828,TRAJ4*02,0.8571428571428571,TRBV13-2*01,0.9578947368421052,TRBJ2-1*01,1.0,TRAV14D-2*01-TRAJ4*02,TRBV13-2*01-TRBJ2-1*01,TRAV14D-2*01-TRAJ4*02|TRBV13-2*01-TRBJ2-1*01,1.1140289328001982,-0.16232480078424974
-68.2063485450075,102.6735512897261,-108.8791395972822,-157.61427543452882,154.50277661962832,25.84296129502811,134.77695833932995,13.934858516409488,113,154.39836437606425,15.832511697393551,110,"{'v_gene': [('mouse', 'TRAV14D-2*01'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ4*02'), 0.8571428571428571]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-1*01'), 1.0]}",1d9k_EF_aho,unbound,TRAV14D-2*01,0.956989247311828,TRAJ4*02,0.8571428571428571,TRBV13-2*01,0.9578947368421052,TRBJ2-1*01,1.0,TRAV14D-2*01-TRAJ4*02,TRBV13-2*01-TRBJ2-1*01,TRAV14D-2*01-TRAJ4*02|TRBV13-2*01-TRBJ2-1*01,1.4750062524880483,0.25656199966100357
-61.37113855857271,100.0770837913957,-111.83982887568824,-160.3837973722367,153.4226336365212,26.33858961306962,144.06138551577249,15.499358959278876,110,-174.93082164417945,17.407832233104312,110,"{'v_gene': [('human', 'TRAV8-4*01'), 0.9680851063829787], 'j_gene': [('human', 'TRAJ48*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV28*01'), 0.9578947368421052], 'j_gene': [('human', 'TRBJ1-2*01'), 1.0]}",1fyt_DE_aho,unbound,TRAV8-4*01,0.9680851063829788,TRAJ48*01,0.9285714285714286,TRBV28*01,0.9578947368421052,TRBJ1-2*01,1.0,TRAV8-4*01-TRAJ48*01,TRBV28*01-TRBJ1-2*01,TRAV8-4*01-TRAJ48*01|TRBV28*01-TRBJ1-2*01,1.1183594670561816,1.0974432169813162
-67.49122693537814,104.7386152202132,-110.16897161572788,-159.8099514128267,149.11625420475525,26.05151888820585,167.05981486169185,13.597706566972038,109,152.80575519156517,13.825249763333597,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1g6r_AB_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01,0.5014194317033673,0.036088641619629325
-67.25122175379393,104.70781265304583,-110.31631596268448,-160.51621209171023,149.3052406092399,25.942578007251765,155.47212769701918,13.211097521623264,113,151.2495785132319,13.836277992033883,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1g6r_CD_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01,0.6675421508348562,0.118118043452522
-60.93951825244103,99.51530223986458,-111.80858587196136,160.67213443390915,152.89337928451243,26.50491649482777,145.34208538920075,15.40798729620098,110,175.87894157586416,17.445438059458795,110,"{'v_gene': [('human', 'TRAV8-4*01'), 0.9680851063829787], 'j_gene': [('human', 'TRAJ48*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV28*01'), 0.9578947368421052], 'j_gene': [('human', 'TRBJ1-2*01'), 1.0]}",1j8h_DE_aho,unbound,TRAV8-4*01,0.9680851063829788,TRAJ48*01,0.9285714285714286,TRBV28*01,0.9578947368421052,TRBJ1-2*01,1.0,TRAV8-4*01-TRAJ48*01,TRBV28*01-TRBJ1-2*01,TRAV8-4*01-TRAJ48*01|TRBV28*01-TRBJ1-2*01,-0.632346693987433,6.84472824367917
-70.35165449898476,100.11076698002717,-108.0787174908716,-161.23475063736095,149.84626390517303,26.055542419869862,135.14164441595796,16.44358714276801,110,123.38195814812195,22.12765030373656,112B,"{'v_gene': [('mouse', 'TRAV14D-1*01'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ15*01'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV1*01'), 0.968421052631579], 'j_gene': [('mouse', 'TRBJ2-3*01'), 1.0]}",1kb5_AB_aho,unbound,TRAV14D-1*01,0.956989247311828,TRAJ15*01,0.9285714285714286,TRBV1*01,0.968421052631579,TRBJ2-3*01,1.0,TRAV14D-1*01-TRAJ15*01,TRBV1*01-TRBJ2-3*01,TRAV14D-1*01-TRAJ15*01|TRBV1*01-TRBJ2-3*01,1.0558603723436806,0.7191728021140049
-71.54851697535462,106.13729004175002,-103.06196957928366,-157.93189078120622,148.55437620642874,26.435218319546426,149.42697842423124,20.56205065233151,111,157.510505015736,16.00781630825649,113,"{'v_gene': [('human', 'TRAV26-2*01'), 0.9347826086956522], 'j_gene': [('human', 'TRAJ52*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV7-8*01'), 0.96875], 'j_gene': [('human', 'TRBJ2-7*01'), 1.0]}",1kgc_DE_aho,unbound,TRAV26-2*01,0.9347826086956522,TRAJ52*01,0.9285714285714286,TRBV7-8*01,0.96875,TRBJ2-7*01,1.0,TRAV26-2*01-TRAJ52*01,TRBV7-8*01-TRBJ2-7*01,TRAV26-2*01-TRAJ52*01|TRBV7-8*01-TRBJ2-7*01,-1.058278382620844,-1.1741215402436567
