BA,BC1,AC1,BC2,AC2,dc,alpha_cdr3_bend_deg,alpha_cdr3_apex_height_A,alpha_cdr3_apex_resi,beta_cdr3_bend_deg,beta_cdr3_apex_height_A,beta_cdr3_apex_resi,alpha_germline,beta_germline,tcr_name,state,alpha_v_gene,alpha_v_score,alpha_j_gene,alpha_j_score,beta_v_gene,beta_v_score,beta_j_gene,beta_j_score,alpha_vj,beta_vj,germline_vj_pair
-62.75968956047505,106.96349978291107,-107.9194277000616,-159.86715817236546,148.1019671448397,26.814335898394894,138.7114607121087,15.603648110166567,110,164.59979690943896,18.664327033939905,110,"{'v_gene': [('human', 'TRAV12-2*01'), 0.9347826086956522], 'j_gene': [('human', 'TRAJ24*02'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV6-5*01'), 0.9473684210526315], 'j_gene': [('human', 'TRBJ2-7*01'), 1.0]}",1ao7_DE_aho,unbound,TRAV12-2*01,0.9347826086956522,TRAJ24*02,0.9285714285714286,TRBV6-5*01,0.9473684210526316,TRBJ2-7*01,1.0,TRAV12-2*01-TRAJ24*02,TRBV6-5*01-TRBJ2-7*01,TRAV12-2*01-TRAJ24*02|TRBV6-5*01-TRBJ2-7*01
-61.37113855857271,100.0770837913957,-111.83982887568824,-160.3837973722367,153.4226336365212,26.33858961306962,144.06138551577249,15.499358959278876,110,-174.93082164417945,17.407832233104312,110,"{'v_gene': [('human', 'TRAV8-4*01'), 0.9680851063829787], 'j_gene': [('human', 'TRAJ48*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV28*01'), 0.9578947368421052], 'j_gene': [('human', 'TRBJ1-2*01'), 1.0]}",1fyt_DE_aho,unbound,TRAV8-4*01,0.9680851063829788,TRAJ48*01,0.9285714285714286,TRBV28*01,0.9578947368421052,TRBJ1-2*01,1.0,TRAV8-4*01-TRAJ48*01,TRBV28*01-TRBJ1-2*01,TRAV8-4*01-TRAJ48*01|TRBV28*01-TRBJ1-2*01
-67.49122693537814,104.7386152202132,-110.16897161572788,-159.8099514128267,149.11625420475525,26.05151888820585,167.05981486169185,13.597706566972038,109,152.80575519156517,13.825249763333597,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1g6r_AB_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01
-67.25122175379393,104.70781265304583,-110.31631596268448,-160.51621209171023,149.3052406092399,25.942578007251765,155.47212769701918,13.211097521623264,113,151.2495785132319,13.836277992033883,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1g6r_CD_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01
-60.93951825244103,99.51530223986458,-111.80858587196136,160.67213443390915,152.89337928451243,26.50491649482777,145.34208538920075,15.40798729620098,110,175.87894157586416,17.445438059458795,110,"{'v_gene': [('human', 'TRAV8-4*01'), 0.9680851063829787], 'j_gene': [('human', 'TRAJ48*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV28*01'), 0.9578947368421052], 'j_gene': [('human', 'TRBJ1-2*01'), 1.0]}",1j8h_DE_aho,unbound,TRAV8-4*01,0.9680851063829788,TRAJ48*01,0.9285714285714286,TRBV28*01,0.9578947368421052,TRBJ1-2*01,1.0,TRAV8-4*01-TRAJ48*01,TRBV28*01-TRBJ1-2*01,TRAV8-4*01-TRAJ48*01|TRBV28*01-TRBJ1-2*01
-71.70900746505687,102.82962363413975,-108.37220135246572,-160.1594709109563,152.41842185549058,25.88555768614796,162.85684656208608,16.934991401023808,111,163.5292653184864,15.46240740729032,109,"{'v_gene': [('mouse', 'TRAV12-2*02'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ50*01'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-3*01'), 0.968421052631579], 'j_gene': [('mouse', 'TRBJ2-7*01'), 1.0]}",1lp9_EF_aho,unbound,TRAV12-2*02,0.956989247311828,TRAJ50*01,0.9285714285714286,TRBV13-3*01,0.968421052631579,TRBJ2-7*01,1.0,TRAV12-2*02-TRAJ50*01,TRBV13-3*01-TRBJ2-7*01,TRAV12-2*02-TRAJ50*01|TRBV13-3*01-TRBJ2-7*01
-71.09384645263066,103.1716966985137,-107.79602055748752,-160.10968119133037,152.95323771236713,25.88802762493135,163.26430925263105,16.932915511180674,111,166.66795006855534,15.49973402908817,109,"{'v_gene': [('mouse', 'TRAV12-2*02'), 0.956989247311828], 'j_gene': [('mouse', 'TRAJ50*01'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-3*01'), 0.968421052631579], 'j_gene': [('mouse', 'TRBJ2-7*01'), 1.0]}",1lp9_LM_aho,unbound,TRAV12-2*02,0.956989247311828,TRAJ50*01,0.9285714285714286,TRBV13-3*01,0.968421052631579,TRBJ2-7*01,1.0,TRAV12-2*02-TRAJ50*01,TRBV13-3*01-TRBJ2-7*01,TRAV12-2*02-TRAJ50*01|TRBV13-3*01-TRBJ2-7*01
-66.77075657760022,104.55086751449602,-109.58675989080032,-160.37673362591477,150.078388013376,26.024865825513057,167.3824286687261,13.47604630010098,109,161.52497386778285,14.200077558026242,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1mwa_AB_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01
-67.01101557763134,104.44875390673803,-111.6335157424856,-160.57050458706323,149.98529667745572,25.966268411236356,149.90014120917866,13.545366868377489,113,-171.3696745151389,14.162376181667147,109,"{'v_gene': [('mouse', 'TRAV9-4*01'), 0.9680851063829787], 'j_gene': [('mouse', 'TRAJ35*02'), 0.9285714285714286]}","{'v_gene': [('mouse', 'TRBV13-2*01'), 0.9578947368421052], 'j_gene': [('mouse', 'TRBJ2-4*01'), 1.0]}",1mwa_CD_aho,unbound,TRAV9-4*01,0.9680851063829788,TRAJ35*02,0.9285714285714286,TRBV13-2*01,0.9578947368421052,TRBJ2-4*01,1.0,TRAV9-4*01-TRAJ35*02,TRBV13-2*01-TRBJ2-4*01,TRAV9-4*01-TRAJ35*02|TRBV13-2*01-TRBJ2-4*01
-57.67746962103848,107.19523899442402,-104.97156771758624,-157.30673033214154,151.18621972070923,26.053407046452445,169.23100031399815,10.542088713087894,113,171.90158575992197,14.38410514118353,109,"{'v_gene': [('human', 'TRAV27*01'), 0.967032967032967], 'j_gene': [('human', 'TRAJ42*01'), 0.9285714285714286]}","{'v_gene': [('human', 'TRBV19*01'), 0.9578947368421052], 'j_gene': [('human', 'TRBJ2-7*01'), 1.0]}",1oga_DE_aho,unbound,TRAV27*01,0.967032967032967,TRAJ42*01,0.9285714285714286,TRBV19*01,0.9578947368421052,TRBJ2-7*01,1.0,TRAV27*01-TRAJ42*01,TRBV19*01-TRBJ2-7*01,TRAV27*01-TRAJ42*01|TRBV19*01-TRBJ2-7*01
